x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,y
2.793895160331825,-1.3145793467594942,1.2025845749069783,1.318311563121489,1.096056029333162,2.802366440602963,-1.0261870976634804,-1.2648188234328643,3.0518192850735995,2.066928999095913,2.3664772854522145,3.9062286220239275,-1.4100116076446725,2.2517455821315013,-0.13276973369694786,-2.296593177046528,2.4918650032466085,-1.2450942664339608,-0.6896203573738533,0.8565329499820429,-2.7809134339493777,3.578571503870752,0.4234054811735639,-2.4457687783436484,2.6895859722822237,1.2383984510950117,1.2187897232129814,-0.7756034063465396,-0.5858611474617327,0.14905569683933706,0.5810405734522227,-2.6007211042305594,-1.5631860936105313,2.633723658432055,1.9709229107465676,-1.204337592004757,-2.1989399549743065,-2.1368072626573866,2.3989879275113473,-3.3128995846700544,-0.9588120158865411,-3.9563413519430295,1.5012679488577618,3.2071743597403826,4.293688961397169,1.5698755569227867,1.044766236484638,1.0592527546709953,3.3412336642260843,-1.0954427263274,-2.4809056705701553,0.288418123572831,-3.2882493417200767,1.0338814603754056,-3.38511620670501,0.5803296550482095,0.9673828201704296,-3.285685956399933,2.232012556990026,-1.8605908433345968,-3.723416026457318,-0.8664962255474912,0.42017080659760564,-3.7626387824980583,1.0296849038363896,4.755242921769865,3.8950686331921824,3.10211238718674,2.557088662020565,-1.9231925781530188,-0.6582515567000699,2.0183897449368167,3.715097799740195,-0.7091512666801045,1.487376048827863,-4.188153455930835,2.0095336424358514,-0.6477195146985153,-2.0561390875546572,-0.3476442531092865,4.046862750513756,1.8508807230365663,-0.17505790196994583,-0.661860551968396,3.1029176127207365,3.6208886114772776,-0.469891773064618,-3.966415885066344,0.6473783553043838,0.3555838382219655,1.2394829647992047,-2.1206784896063327,2.365496480008455,0.7775567088677121,0.9895104988164285,-4.183671472996857,2.389626896194865,2.6655544534921782,-1.329184827170184,-1.0190835618131686,0.0
3.1214498392920236,-3.339936176408599,-0.6589246586722517,-3.7583102216141677,-2.549075197794226,-0.31533973896037787,-2.448358232511823,0.287104277866926,-0.09284670549817342,-3.5324250024721366,1.1683649052387985,2.764354061948391,-1.9269997878424037,0.9996513120815863,4.146884937810178,3.228261209344788,2.4421196730987482,-3.1826170073702666,-4.235325034543283,-0.1986731847094518,-4.288495884939041,2.9696684327806695,-4.4571901799781894,2.4709556539771453,-2.4902396104122295,3.076621392298726,-0.45311434471263257,-3.471487038865305,2.3667482265858477,1.5409616289547232,1.5599675512474704,-0.5388378943297262,2.7521603538388635,-3.975401382873334,3.127108324601395,-1.3381500386018006,3.024758997487798,1.371534538220293,-2.2035932160260048,2.753511286436213,1.222881688373235,3.6342916768704834,-0.5592053175253461,-3.1972559502637,-1.5553460626602325,1.6847037076738955,-1.4725371496341213,1.7922962484891842,3.799300590778153,2.752187508757184,-1.6200753630608873,1.4217834073812547,-1.8482474318900068,-0.5228249050463859,-0.6559194512242069,-4.6532416969756385,0.33986876379379893,-1.5743776708425226,0.4371836103831249,-1.278665076737261,0.04680254008056082,4.463313888185691,-2.600909254145751,2.251283245984204,0.4260332367363919,-2.5372771383868855,3.0663721835898197,-1.0416882260025737,-0.4243329960218013,-0.08849043461978995,-1.8638494606842204,3.145610173548868,-2.0091693803467585,1.99713211361974,1.6038495098926255,2.663318876490767,2.6438625529171675,2.8832633750984233,1.2926375368751253,-1.388002353960903,-0.974325575891156,0.27274682234041236,-0.6095514560328478,0.06104109222206802,0.7508762402444162,-4.029981464384196,0.2450014121120752,-3.235666145200263,-3.7823767268884394,-0.6980439034728799,1.7667663322273222,-0.9453877719730003,0.6898420867317662,4.066979983054359,2.793984128376106,1.0796750142049305,-1.2194384155742775,3.076807421092953,2.193797436174742,2.0466832386801452,0.0
-2.8849419347896323,-0.10525504156330144,-0.7916009587286055,-0.7435583832077303,0.4679111763828118,-4.779844901769891,1.2757789990523833,-2.7235732153202865,-3.1438971260985342,3.7699611164806974,-0.5527739201876791,-1.6993389450807428,-2.908436782902429,-1.348776062088953,2.062736105103533,-2.661949036535194,4.065541888011496,2.0355285703349724,-3.131626099356062,-1.3220970115975867,-1.4068612900857214,-1.9801810032312375,1.1713466871868896,0.18654508154750715,2.5678926204914165,-1.5245905031029914,2.145357155951817,-2.9299348898226527,-0.13371288096999548,2.015468038701421,1.1112524701499669,1.6373839236215524,0.777412260682776,-1.105753484074464,2.7005312910262376,0.7299914031925909,3.878939735164661,-4.346589106538192,1.3863101272171796,-2.853951233491483,-0.5589913974770298,-3.25997531771934,-1.3307915637036325,3.723067124160731,-4.773284819782849,1.0816375394016855,2.1390863259066224,2.628160808957338,-0.8853908154105845,-2.845924312439872,-1.5162907111336297,1.2373489504861548,-0.8159608468684947,-1.7806451897194169,2.4269329980143484,-1.75873787967329,4.568227597320343,1.5663066053351558,3.65632346046015,2.943023608696176,-1.8304988429344375,-2.3131196815675104,-1.8441998389597518,-1.6469900181026438,4.1803998285662765,-0.18448317114374932,-0.7308462815870179,-1.0401044008899072,0.8424534073955939,1.271784541870995,-3.901601942740072,2.9607508617575946,-2.193737415216958,-2.3695730871304272,-1.2783140896678944,1.69949947947525,1.4800652132150818,-2.15978350616032,-4.7324137469477,4.709548820017393,2.6394784648031298,1.6670091339365791,-3.3735798125280545,0.3827817549897198,-3.87678681191852,2.1405663369171024,-2.3511527925220292,2.634684663503439,-3.729730418466169,-1.3193345741027644,2.716200874427084,-1.1939025548796607,2.848848814687414,2.1505105290035362,2.73564515437783,-4.172011780348953,2.9209329373079416,-3.000707100096291,-0.07021622040913798,4.178381297155207,0.0
-4.686001375262762,-2.2980654219240564,3.091702468278289,3.0941505158492997,-3.1410333955109824,1.9326032711009482,2.3311744050457683,2.5799358214403987,-1.718027965203087,3.128291590019934,2.520044354884176,4.066556954326072,2.9258986575546375,-0.8159541184943873,-0.10466755081248066,-2.360758382597987,1.918303242113769,0.45302488318231404,0.35268593448196484,-1.9548340857746966,3.104063908890409,4.250031885363584,0.11790640964109649,-1.0958403798925545,-2.4412445999561196,-3.4566192156652655,-2.535368831599111,0.46321743510586266,0.3644434891127471,2.9125359693183093,2.4360929836110206,2.2514910559221373,-1.976133713999797,-1.1316288460914745,1.4169489686102128,-0.35738671206054423,1.7721202085866419,-1.312666482468516,4.6061767472446595,0.8802368998008859,0.8614278221496324,0.2429529682506619,1.0665240935508045,-1.3152466976612516,-2.6664593353225285,-2.9302473185205757,4.385162693667016,-1.0126161653930617,1.319120440236577,-1.358609810537066,4.083706474780739,-0.6005076965919032,-1.2404928657250551,-0.8860143114684934,-2.518527059849583,-2.0272253816054766,3.9063862793080255,3.9627181907536904,4.503246443571247,-1.0144525707723162,1.9919541826495888,-1.2349097665312723,3.0647386399332572,-4.367338791416377,1.820849081076128,-2.140141942737674,3.247475112821444,-4.362162440578302,4.380953022795635,-0.8841262365850441,2.662924127460974,3.92496103407892,-0.15355173015109572,-4.555478482189326,1.6236185373022836,-4.169300165965294,0.23175183771903426,3.0186487628946037,-4.00103029933351,-2.021464439917578,1.3161899595969473,-4.68375896917662,-0.18462849551306776,1.4942587480631488,-2.822210928295451,2.5927591976409894,1.604037934304423,-2.6849446919687043,-2.043380341137382,-4.497253216655458,-0.8591187766247338,-0.7323800717623897,-1.7897912572299015,1.195898375377326,-2.9832253777737443,1.6574284238336967,-1.9965944494337813,0.878096753540505,-3.9069109823044013,0.8788336268380561,0.0
-3.7804810037846313,-0.7716938827026532,-0.7438637602949001,-1.3419356553509403,-1.419722631419097,-0.37122019524087013,3.0441496735978553,0.283994478374737,-1.9923753539601308,2.9178641583250213,-2.2660136439636447,3.2828031143938565,2.062683641631408,0.07352689550357176,-2.5776140171238207,1.1403318816982229,-0.8500553435011988,-1.0657030561773575,-1.1603951321303934,2.0658467927558237,2.891756983060685,2.8866225128965826,-1.3555049002157291,-3.064280461424728,2.1757950156073735,-4.497079038068201,1.303740498657649,3.157685523874279,2.8736493781652457,-1.9172796649329733,-1.7448605054355788,-2.4858917271154843,-0.058176321151932345,-1.062260334136883,4.369938799198393,-2.685033288836365,-1.276917147329666,-3.7387533601686815,3.6069019499204042,1.353478429777053,4.502006642315042,-1.159411822570735,-1.6518850412019768,2.2375748493137566,-1.4103745709813142,0.6960084692639824,0.8388069474085725,2.8322216312372106,-2.031554363534177,-0.704969103076488,-2.406122530862075,-0.03944913346615451,0.07758740308008534,1.5380358942903614,3.86851477371283,-1.2006172943040938,0.38103844394667097,-1.6241827676723446,0.7040819815429283,-3.1628282366681235,2.404258344509288,2.471784104285582,2.340843638153787,1.077153530914402,0.7738323513900248,0.7636296762377826,-1.4454474030754434,-0.7305672624289744,-1.1055903032098193,0.8442827456605784,-1.7782414133281783,0.07513661198059368,0.8241648520671468,-1.1079141414955338,4.088855105041819,-0.5346667695624661,-0.5662249963112558,-2.7856927596784717,-1.2193042683822357,2.249570387126646,2.3944310109125713,0.10277864422824301,-1.5826762581468965,-3.2570646965087153,0.753518966010438,-0.21438910971260156,-3.149459317298591,-0.577995547345914,1.1371275103138616,2.5208062821892883,2.3904576044565093,0.7045298946716791,-4.669626060374133,0.518069886662419,-2.511829569262968,1.705415399236962,-2.8781802277058355,2.4914999102349564,4.476658329295797,-1.6574755705939856,1.0
-2.2396349586011497,-0.09034904205869765,0.9775713407542987,2.1465694543649936,-4.18470420823762,0.68323615477425,-0.4190206799798485,-1.599510853262905,2.1181551473772124,-4.754534881625228,1.2505994579556337,-3.3159150508876554,-1.5719841571093618,-3.9803686106563756,-3.4926829109379423,0.8128604431630451,4.070143241493326,-1.9269974079041305,0.6181710110182487,1.057683817869087,4.645648106643485,-3.789740467621377,1.1103085615103563,-3.1621336850306205,-0.20081252693596666,2.3966618592964837,-0.08799928707477811,2.646951217610283,0.6376210457265035,1.3503799019993168,2.2836641098074986,-1.1990565183007946,3.526757941694607,2.342587431540711,-2.3752664513303343,-2.026760052645574,-2.5573225996770197,2.5968297723707985,-3.412311098187067,-0.7653320164988564,-3.3711052931819325,-3.000277465979864,2.806361949835578,3.1363183330348168,1.6533972400681394,2.9853203407953943,0.46853433112729237,-2.063805467652039,-1.1551219692541337,-2.689215990283713,4.414253141878317,-4.144678589948232,-2.063555692567031,2.663259398378304,-1.5754759247817027,2.3817835713192346,2.2949791336294076,3.7399077691456686,-1.572675596940882,-1.9925590895938214,0.08525158564037554,2.0780187427972687,-2.002596740914965,-0.4905030280613801,-3.177061172584793,-1.632131922242907,1.9079251790576066,-1.9975973787428813,2.326083590950279,-0.26674955316776733,-1.747672003103616,3.3795406104408747,4.30396008040417,2.814447257787748,3.9999824316207775,-2.490150312091761,-0.9271080283957368,0.1574682977782931,0.3246478376323186,-2.976583661848176,-1.8782682051164103,2.668528553005754,0.6254022672825713,1.3764220634609075,-4.027865380623483,-2.502998868697927,1.6829820122932106,-1.3728055409449926,3.561599434106578,-3.9705431928874915,3.1201567114902855,-4.0108100470755454,-0.7809983962459341,2.280119778480607,0.843523555116733,3.697843295072761,-1.7794135710713423,-1.625085839521682,0.5466108568100773,0.43992129849208933,0.0
-3.704497919632372,1.4315754404280563,2.6756854102395757,2.622247736840089,1.0156412793258802,3.7707105835628,-0.6116892020450315,-4.708396072474725,-1.5645231893984146,0.2472454182030283,-2.5314195407212434,4.015546726729765,4.433368170519141,-0.4926980312150377,-3.4435302106245573,-4.455961922578149,-0.3442206372438896,3.2122698717198768,-1.445552994232341,-0.2739162017289871,-2.913868250123361,-3.121287939255617,1.4256391138749933,-3.0397229782386543,3.4157492268433924,-3.5792569972854484,-0.7043413624410043,-0.4583475974494671,2.9865462935185145,-1.1197806856541903,-1.7124043510624398,-0.1568089870035273,2.651179250588004,2.392727901448765,0.9316440726475108,-0.09660176999744437,-1.1934018225364007,-0.12353637588592577,1.1474480718996602,-0.8030263247481784,-1.234475833377258,-2.1702840842107936,2.2159295251576894,2.7572004747501917,4.489701423159351,0.8448803826677577,1.6593503664763078,2.147144182697623,2.1607846608730656,-4.141472543860472,-1.529922053662407,-0.07912546000389682,0.9244107698931963,2.273757008869347,-2.9217591292000584,-1.7871316395238224,-0.37827597579779243,3.817837727111625,-1.848687606357681,-2.1352396659731308,1.792457460534868,2.432635961911315,2.5964672381541614,-1.4432859967264533,0.642379651070901,-1.5083329349387413,1.5740257101268171,2.0140141339454725,1.2955514016505183,3.127343502312034,-1.737231426156413,-0.5053826984684733,1.3379599897980983,1.3314578756234576,0.0384617935560641,1.8407037690146977,-2.7254740063674263,-3.0371862545151433,1.8731010259959664,0.4633629449321692,4.568348644172407,-1.1775338376083688,-1.177918761041176,1.22083875069997,-1.246772102650348,0.10632939963869567,0.4048907595275232,-1.2732054591813489,0.7228132889098398,-2.6676610324633847,1.0867950118672145,1.525499891875289,-2.0915575581296566,0.055817088374283584,-2.740100066437197,-2.7858986924076987,2.9096607653481743,1.605321615712306,4.783751101750587,-2.5126878956667285,1.0
-1.5355372255358193,0.47767610261004484,0.9125999352269972,-0.8224983981473528,2.095466179832414,0.6028472119425388,-0.27283900048452453,-2.7666109158253493,2.515399571598765,1.3960402892544466,2.305277752266147,-0.6670785535533482,-2.4956280531848076,3.0611635546496583,-1.6505005139559514,-1.907343935678039,-2.5260529467131527,-1.8451058669284521,2.9392146923287727,-2.483589202207188,-2.2104489094600943,4.4243701541806795,2.3398125144675817,-1.7317288599897362,-3.347996041136134,4.78084714748473,1.091079823182547,1.476408978364259,1.1954541044238454,3.3321453786814863,1.3830536541814122,2.388714639621831,-1.5798260017035652,-0.10870006768931546,2.0184948583252185,-1.3569730808437626,1.2428188186499334,-0.13929335829154824,0.9758441782646664,-0.7820128208586442,-0.04708393702737119,4.420802088049285,-0.6231225760798615,-1.168780288399531,-3.8248106836256,1.7080224635270527,-1.525507722673214,2.9138417652886974,0.3580936507892496,-1.3782347172880869,-1.5023651266702345,4.598847990973876,1.7182907141827102,-1.2262368513114028,-2.6679565876556635,-0.10088378041031233,2.239705767014221,-2.574857079444496,-1.6398436954022373,-1.0767275043814504,-0.6180330639426629,-3.2049304147313795,2.482143377438904,0.37169565245854347,-2.4700963080836496,-1.5258303002409153,2.503097818436869,-1.190344634904178,3.1378904846980404,-1.7896254231443913,-0.4180813110907643,-0.16033622942847714,3.0859742870893316,2.755106257834414,-3.1554269446776355,1.968256595443443,0.04465356633607733,2.14254300427419,3.645415034415695,-0.9737720533379517,-1.2389033289846811,-2.8098513789755297,-2.5805253769603214,-3.620875106234655,-0.990652777382595,1.3756697496279324,1.4225279163196527,2.2675183058208406,0.47165410165939753,1.4811209327080164,3.3174855892008903,-4.602124233969405,2.0900221234215284,-1.3362329954738925,-2.230195209586469,0.6094361071992325,3.17212096108867,0.15781124200034358,-2.2273740607089225,3.4071652977005646,1.0
4.683288449705187,4.052081460180289,0.5418913711756901,2.1128035299702197,4.033687446083561,0.33755889866658284,-2.288013955696521,-1.3725462734741065,-0.20854034480537537,0.612361521385897,0.6526446088438939,4.735037274652708,-0.620436463208624,3.1659903588512783,-4.737715360691977,3.1545362166012043,-2.085756507646111,2.568127604299474,3.4667676483027035,0.20951885379474647,-1.4912739397165802,-1.3635291644992438,2.3822650536995105,1.6260520583575684,-1.6828905270942673,2.459050220776011,1.0266968783623085,-2.8249823072740337,1.9020852353802824,-0.14061810840891056,2.299678085956611,3.4643499149110304,-3.099004582626411,4.013620407217743,2.7723261730781803,-1.4725793381642212,-1.592383029246003,1.8457892011064567,1.77090004306277,2.825569470020934,-1.4421406554509355,3.767310618656535,-0.33811647998854255,-2.4748245993056934,-1.0383962922374004,4.370837294786806,2.6080071257761563,-2.92974242766471,0.44499910790740527,-4.709948988283148,3.766669461091249,-1.8018617093718419,1.233472065671807,2.447929763504525,-0.8450090139618425,2.1981921162184017,0.8375554211334446,2.9074121222463614,-1.4629786481060394,-0.9528146661316953,-2.9076662190209555,-4.440885011674202,-4.397086897508936,-3.0473354927834593,2.6198410567388324,-4.234051334931089,3.8457136177216817,1.45029528529252,4.705289959124835,-3.468334717868163,0.4161945079850341,1.8175311855837657,-1.8329750879126565,2.8782622341213853,-3.9656036341692644,-2.4390030567247503,-0.7585481311116233,-0.7844862964117801,-1.1140165030173275,0.561231095469202,0.7510502611205713,-1.2752484438864886,1.305666221875493,-1.805002886282518,-1.525438633521668,-0.5882823540992249,1.520195036393554,-0.8168990975835393,-0.23492986307353478,0.34093497464000216,-2.287287897227951,2.164332967180653,2.6464082806355784,-0.7009484368494455,0.7804251232861823,2.456849871167502,0.5065453898041028,-3.8948072172446864,3.1046635812906445,-3.9582794770954663,1.0
2.6483121668706553,-1.651881670473506,2.420236909182032,-1.4900782447571566,0.9275560379121999,-2.4284426852350975,-1.0614277235176972,-1.7925856157336206,-2.6662105158934204,1.5996209281949756,2.5093066581782715,0.7603646973498877,2.0470809073558414,-1.2846813259749468,1.5731093802159357,2.1737432487070976,-3.1161882292430856,1.5671889191166979,0.7267868202207026,-1.4459160199799699,-2.969446071980671,1.8195954789218505,2.3873073626318475,0.7443777454445879,0.04271409713575949,-2.9089967974793165,0.8655770164859988,-4.341512399447411,-1.0618974747491698,-0.348245629311684,-0.7361325967358716,-3.159945023828829,-4.28145931957307,-2.8315321086762255,2.6325765031720887,-0.3299841751606458,3.708916604370112,-4.630961343543949,3.290516802159687,0.9553021982803926,1.15637378467304,-4.742029762729934,1.4869197234672797,2.3449763654406937,-0.9329820286179948,-2.738724559428046,0.6612375839278002,-0.05776492003692582,-1.600440279216138,0.9268811041890509,-2.9356906567865395,2.2636077566927457,2.6407115342345904,-0.8621863101616508,-1.0779656030183524,-0.6273248778699853,-2.8080090803453035,-4.334478632899354,-2.591979596615246,-4.498144206188399,2.8036970379992887,-2.330436914755015,1.7499813772594437,0.2995004867472524,-3.8877734385857554,-2.159886539762875,0.6662171523332404,-3.522497835858591,1.3753816128128336,-0.5401249363821755,-0.08510747462561596,2.9047920626629806,2.678955956814838,1.7635437639536995,-3.21868599590451,3.18663457326878,0.6737634265577981,1.360763259743785,-3.7100748263282473,-1.4608079980671376,-3.480815472951335,1.5666801366111451,0.45084721966342617,2.74951560890852,2.180476787920427,4.757014139852419,-1.2861822751171914,-1.4991181497974317,-0.04905813494354874,-1.2656833608652471,-0.15582482944896475,-1.012753997630827,2.726568803610196,-2.8102915817023844,-1.3096480603868046,1.2621120284843421,1.5067679368542368,2.3749715386494525,-2.7723541169909045,-1.0789965545445859,1.0
